,Neighbourhood,Venue,Venue_Category,Venue_Basic_Category,Venue_Restaurant_Count,Venue_Steakhouse_Count,Venue Latitude,Venue Longitude,Neighborhood Latitude,Neighborhood Longitude
3440,North St.James Town,Wellesley Park,Park,Park,0,0,43.6696487958367,-79.3621551990509,43.6694032,-79.37270409999999
3441,North St.James Town,Booster Juice,Smoothie Shop,Smoothie,0,0,43.67156553,-79.37858079,43.6694032,-79.37270409999999
3442,North St.James Town,Joe's No Frills,Grocery Store,Grocery,0,0,43.67161641242237,-79.37818694906376,43.6694032,-79.37270409999999
3443,North St.James Town,Ladybug Florist,Flower Shop,Flower,0,0,43.666221246816285,-79.38106227754196,43.6694032,-79.37270409999999
3444,North St.James Town,Jetfuel Coffee,Coffee Shop,Coffee,0,0,43.66529519392083,-79.3683345416816,43.6694032,-79.37270409999999
3445,North St.James Town,Boutique Bar,Gay Bar,Gay,0,0,43.664219464355675,-79.3804123393745,43.6694032,-79.37270409999999
3446,North St.James Town,Kawa Sushi,Japanese Restaurant,Restaurant,1,0,43.66389438938988,-79.38021009464505,43.6694032,-79.37270409999999
3447,North St.James Town,Cafe California,American Restaurant,Restaurant,1,0,43.66520469683527,-79.38077856538615,43.6694032,-79.37270409999999
3448,North St.James Town,O. Noir,Restaurant,Restaurant,0,0,43.66914465420568,-79.38250465821741,43.6694032,-79.37270409999999
3449,North St.James Town,TD Canada Trust,Bank,Bank,0,0,43.66465469253796,-79.36788707971579,43.6694032,-79.37270409999999
3450,North St.James Town,The Beer Store,Beer Store,Beer,0,0,43.6613878,-79.370403,43.6694032,-79.37270409999999
3451,North St.James Town,Ichiriki,Japanese Restaurant,Restaurant,1,0,43.67085072767399,-79.3836698744015,43.6694032,-79.37270409999999
3452,North St.James Town,Oasis Aqua Lounge,Lounge,Lounge,0,0,43.66197612790881,-79.377681165469,43.6694032,-79.37270409999999
3453,North St.James Town,Aroma Espresso Bar,Coffee Shop,Coffee,0,0,43.67215391114304,-79.37788518733666,43.6694032,-79.37270409999999
3454,North St.James Town,The Local Gest,Restaurant,Restaurant,0,0,43.66282978618641,-79.36750754636685,43.6694032,-79.37270409999999
3455,North St.James Town,Asahi Sushi,Sushi Restaurant,Restaurant,1,0,43.66987385309732,-79.38294265075162,43.6694032,-79.37270409999999
3456,North St.James Town,Winchester Park,Playground,Playground,0,0,43.66623107575282,-79.3716312803108,43.6694032,-79.37270409999999
3457,North St.James Town,Flock,Salad Place,Salad,0,0,43.67060431837822,-79.38324615997315,43.6694032,-79.37270409999999
3458,North St.James Town,LCBO,Liquor Store,Liquor,0,0,43.665585593088366,-79.36853050840249,43.6694032,-79.37270409999999
3459,North St.James Town,Starbucks,Coffee Shop,Coffee,0,0,43.670617081981746,-79.383182199511,43.6694032,-79.37270409999999
3460,North St.James Town,Flash,Strip Club,Strip,0,0,43.66431873076484,-79.38019013536531,43.6694032,-79.37270409999999
3461,North St.James Town,It's Jenny Café,Café,Café,0,0,43.66193794313605,-79.36898910730264,43.6694032,-79.37270409999999
3462,North St.James Town,Nijo Japanese Restaurant,Japanese Restaurant,Restaurant,1,0,43.671848798792055,-79.37882430813714,43.6694032,-79.37270409999999
3463,North St.James Town,Tim Hortons,Coffee Shop,Coffee,0,0,43.66782,-79.375075,43.6694032,-79.37270409999999
3464,O'Connor-Parkview,Jawny Bakers,Gastropub,Gastropub,0,0,43.705782646822,-79.31291304477831,43.7070599,-79.31163029999999
3465,O'Connor-Parkview,Toronto Climbing Academy,Rock Climbing Spot,Rock,0,0,43.70913601216024,-79.31479000098285,43.7070599,-79.31163029999999
3466,O'Connor-Parkview,East York Gymnastics,Gym / Fitness Center,Gym,0,0,43.710654,-79.309279,43.7070599,-79.31163029999999
3467,O'Connor-Parkview,Muddy York Brewing Co.,Brewery,Brewery,0,0,43.71236216662408,-79.31201930161387,43.7070599,-79.31163029999999
3468,O'Connor-Parkview,Peek Freans Cookie Outlet,Bakery,Bakery,0,0,43.71326033174486,-79.30806318602713,43.7070599,-79.31163029999999
3469,O'Connor-Parkview,Shoppers Drug Mart,Pharmacy,Pharmacy,0,0,43.705891688821325,-79.31241024393087,43.7070599,-79.31163029999999
3470,O'Connor-Parkview,TD Canada Trust,Bank,Bank,0,0,43.705739883755946,-79.31227013468737,43.7070599,-79.31163029999999
3471,O'Connor-Parkview,Pizza Pizza,Pizza Place,Pizza,0,0,43.70515901620182,-79.31312955571528,43.7070599,-79.31163029999999
3472,O'Connor-Parkview,Harvey's,Fast Food Restaurant,Fast,0,0,43.71072995920288,-79.30883762217763,43.7070599,-79.31163029999999
3473,O'Connor-Parkview,Tim Hortons,Coffee Shop,Coffee,0,0,43.7144006072751,-79.30735632777214,43.7070599,-79.31163029999999
3474,O'Connor-Parkview,Nostalgia,Café,Café,0,0,43.706832771917064,-79.31178314223835,43.7070599,-79.31163029999999
3475,O'Connor-Parkview,East York Animal Clinic,Pet Store,Pet,0,0,43.70592051370348,-79.3121958344716,43.7070599,-79.31163029999999
3476,O'Connor-Parkview,Venice Pizza,Pizza Place,Pizza,0,0,43.70592051370348,-79.31395663414658,43.7070599,-79.31163029999999
3477,O'Connor-Parkview,Harvey's,Fast Food Restaurant,Fast,0,0,43.70813627814792,-79.3141045886623,43.7070599,-79.31163029999999
3478,O'Connor-Parkview,St. Clair Ave E & O'Connor Dr,Intersection,Intersection,0,0,43.70523283448301,-79.31327432821826,43.7070599,-79.31163029999999
3479,O'Connor-Parkview,TKTO - Toronto Knife Throwing Organization,Athletics & Sports,Athletics,0,0,43.7099660731501,-79.31341111891099,43.7070599,-79.31163029999999
3480,O'Connor-Parkview,City Sports Centre,Soccer Stadium,Soccer,0,0,43.71076403259862,-79.31659226901981,43.7070599,-79.31163029999999
3481,O'Connor-Parkview,Brunswick Bierworks,Brewery,Brewery,0,0,43.710667,-79.31772,43.7070599,-79.31163029999999
3482,O'Connor-Parkview,Mondelez,Bakery,Bakery,0,0,43.71326405563084,-79.30985171831507,43.7070599,-79.31163029999999
3483,O'Connor-Parkview,Lumber Liquidators,Home Service,Home,0,0,43.712873,-79.307553,43.7070599,-79.31163029999999
3484,O'Connor-Parkview,Dine.TO,Office,Office,0,0,43.71463856518455,-79.31554900448066,43.7070599,-79.31163029999999
3485,O'Connor-Parkview,Woodbine Ave & O'Connor Dr,Intersection,Intersection,0,0,43.6993489328826,-79.31752273081266,43.7070599,-79.31163029999999
3486,Oakridge,Dairy Queen,Fast Food Restaurant,Fast,0,0,43.694488962802616,-79.27699774503714,43.697173799999995,-79.27482320000001
3487,Oakridge,Mayettes Famous Restaurant Filipino food,Filipino Restaurant,Restaurant,1,0,43.69245263464061,-79.2818284034729,43.697173799999995,-79.27482320000001
3488,Oakridge,Swiss Chalet Express/ Harvey's,Restaurant,Restaurant,0,0,43.69412736775397,-79.27619223755143,43.697173799999995,-79.27482320000001
3489,Oakridge,Starbucks,Coffee Shop,Coffee,0,0,43.70363408800729,-79.27766094132322,43.697173799999995,-79.27482320000001
3490,Oakridge,TD Canada Trust,Bank,Bank,0,0,43.70551884152723,-79.27801162004477,43.697173799999995,-79.27482320000001
3491,Oakridge,Wimpy's Diner,Diner,Diner,0,0,43.68904771098145,-79.26948627518628,43.697173799999995,-79.27482320000001
3492,Oakridge,TTC Stop #8555,Bus Stop,Bus,0,0,43.700368107708485,-79.27626827086772,43.697173799999995,-79.27482320000001
3493,Oakridge,New Development Park,Park,Park,0,0,43.704348,-79.273864,43.697173799999995,-79.27482320000001
3494,Oakwood Village,DeSotos,Italian Restaurant,Restaurant,1,0,43.67862936339943,-79.43968299368998,43.682725500000004,-79.43805479999999
3495,Oakwood Village,Emma's Country Kitchen,Breakfast Spot,Breakfast,0,0,43.678552731815486,-79.44056380566686,43.682725500000004,-79.43805479999999
3496,Oakwood Village,Khmer Thai,Thai Restaurant,Restaurant,1,0,43.679284765364436,-79.43758544603446,43.682725500000004,-79.43805479999999
3497,Oakwood Village,Marcello's Pizzeria,Italian Restaurant,Restaurant,1,0,43.678017280681544,-79.44272454257002,43.682725500000004,-79.43805479999999
3498,Oakwood Village,Pukka Restaurant,Indian Restaurant,Restaurant,1,0,43.68105502412986,-79.4291869567722,43.682725500000004,-79.43805479999999
3499,Oakwood Village,Pizza e Pazzi,Italian Restaurant,Restaurant,1,0,43.67782147238314,-79.44372401169342,43.682725500000004,-79.43805479999999
3500,Oakwood Village,Mi Tierra,South American Restaurant,South,0,0,43.680618144484,-79.4311747955151,43.682725500000004,-79.43805479999999
3501,Oakwood Village,Boom Breakfast & Co.,Breakfast Spot,Breakfast,0,0,43.67905959201851,-79.43851143831951,43.682725500000004,-79.43805479999999
3502,Oakwood Village,The Big Slice,Italian Restaurant,Restaurant,1,0,43.67824832175586,-79.44219553501833,43.682725500000004,-79.43805479999999
3503,Oakwood Village,King's Tacos,Mexican Restaurant,Restaurant,1,0,43.67768050625154,-79.44444451489557,43.682725500000004,-79.43805479999999
3504,Oakwood Village,The Stockyards,BBQ Joint,BBQ,0,0,43.681570353914765,-79.4262096115835,43.682725500000004,-79.43805479999999
3505,Oakwood Village,Rio 40 Graus,Brazilian Restaurant,Restaurant,1,0,43.677328742764786,-79.44629832285649,43.682725500000004,-79.43805479999999
3506,Oakwood Village,Churrasqueira Costa Verde,BBQ Joint,BBQ,0,0,43.68736815263841,-79.43885021652879,43.682725500000004,-79.43805479999999
3507,Oakwood Village,Bar Ape,Snack Place,Snack,0,0,43.68157039469145,-79.42779661718437,43.682725500000004,-79.43805479999999
3508,Oakwood Village,Ferro Bar Cafe,Italian Restaurant,Restaurant,1,0,43.68107983140924,-79.4285699237273,43.682725500000004,-79.43805479999999
3509,Oakwood Village,Baker and Scone,Café,Café,0,0,43.68161443045213,-79.42607528989137,43.682725500000004,-79.43805479999999
3510,Oakwood Village,Tenoch Restaurant Grill And Bar,Mexican Restaurant,Restaurant,1,0,43.679645367257024,-79.43522143285193,43.682725500000004,-79.43805479999999
3511,Oakwood Village,Cho Cho Cho,Chinese Restaurant,Restaurant,1,0,43.680139022918006,-79.43289460634793,43.682725500000004,-79.43805479999999
3512,Oakwood Village,Starbucks,Coffee Shop,Coffee,0,0,43.67757421437726,-79.44522122039288,43.682725500000004,-79.43805479999999
3513,Oakwood Village,Krave Coffee,Coffee Shop,Coffee,0,0,43.68074046687234,-79.42941660923084,43.682725500000004,-79.43805479999999
3514,Oakwood Village,Stazione Centrale,Italian Restaurant,Restaurant,1,0,43.68071186950181,-79.43079647809704,43.682725500000004,-79.43805479999999
3515,Oakwood Village,Starbucks,Coffee Shop,Coffee,0,0,43.681576353208186,-79.42584486151077,43.682725500000004,-79.43805479999999
3516,Oakwood Village,Asada Mexican Grill,Mexican Restaurant,Restaurant,1,0,43.68063435437249,-79.43071960521455,43.682725500000004,-79.43805479999999
3517,Oakwood Village,Sofra Grill Express,Mediterranean Restaurant,Restaurant,1,0,43.67790883439058,-79.44314006561379,43.682725500000004,-79.43805479999999
3518,Oakwood Village,Dave's… On St. Clair,Bar,Bar,0,0,43.68144878229615,-79.42716013822982,43.682725500000004,-79.43805479999999
3519,Oakwood Village,Savera Indian Cuisine,Indian Restaurant,Restaurant,1,0,43.68057841847422,-79.4308324116619,43.682725500000004,-79.43805479999999
3520,Oakwood Village,TD Canada Trust,Bank,Bank,0,0,43.680525103907264,-79.43233243656329,43.682725500000004,-79.43805479999999
3521,Oakwood Village,Pain Perdu,Bakery,Bakery,0,0,43.68140733172792,-79.42733237382963,43.682725500000004,-79.43805479999999
3522,Oakwood Village,Prop,Italian Restaurant,Restaurant,1,0,43.681167786693194,-79.42868329350742,43.682725500000004,-79.43805479999999
3523,Oakwood Village,Sushi California,Sushi Restaurant,Restaurant,1,0,43.67748014783461,-79.44553832423071,43.682725500000004,-79.43805479999999
3524,Oakwood Village,Sunnyside Grill,Breakfast Spot,Breakfast,0,0,43.67764141390399,-79.44466597629224,43.682725500000004,-79.43805479999999
3525,Oakwood Village,LCBO,Liquor Store,Liquor,0,0,43.68020988451884,-79.4338334455083,43.682725500000004,-79.43805479999999
3526,Oakwood Village,Pizza Pizza,Pizza Place,Pizza,0,0,43.67965064241421,-79.43581969019131,43.682725500000004,-79.43805479999999
3527,Oakwood Village,The Rushton,Restaurant,Restaurant,0,0,43.68138642185842,-79.42780059787597,43.682725500000004,-79.43805479999999
3528,Oakwood Village,The Piper's Pub,Restaurant,Restaurant,0,0,43.68103119111243,-79.42934478370216,43.682725500000004,-79.43805479999999
3529,Oakwood Village,South St. Burger,Burger Joint,Burger,0,0,43.681229019712596,-79.42792927601594,43.682725500000004,-79.43805479999999
3530,Oakwood Village,Rebozos,Mexican Restaurant,Restaurant,1,0,43.68477300934671,-79.44958805834105,43.682725500000004,-79.43805479999999
3531,Oakwood Village,Vivid Lounge Bar,Lounge,Lounge,0,0,43.67864848731031,-79.43919641229023,43.682725500000004,-79.43805479999999
3532,Oakwood Village,Subway,Sandwich Place,Sandwich,0,0,43.678371734780185,-79.44086714061561,43.682725500000004,-79.43805479999999
3533,Oakwood Village,Boubah's Pet Store,Pet Store,Pet,0,0,43.679113611062796,-79.43801586413622,43.682725500000004,-79.43805479999999
3534,Oakwood Village,7-Eleven,Convenience Store,Convenience,0,0,43.67777351179759,-79.44284677505493,43.682725500000004,-79.43805479999999
3535,Oakwood Village,Nama Sushi,Sushi Restaurant,Restaurant,1,0,43.681255,-79.42816,43.682725500000004,-79.43805479999999
3536,Oakwood Village,Tim Hortons,Coffee Shop,Coffee,0,0,43.678103241264495,-79.44363079503097,43.682725500000004,-79.43805479999999
3537,Oakwood Village,Hardys Hogtown Brasserie,BBQ Joint,BBQ,0,0,43.67947449828452,-79.43694786311306,43.682725500000004,-79.43805479999999
3538,Oakwood Village,Oakwood Espresso,Coffee Shop,Coffee,0,0,43.686441626754885,-79.43856608636247,43.682725500000004,-79.43805479999999
3539,Oakwood Village,One Plus One Pizza,Pizza Place,Pizza,0,0,43.68717694614031,-79.43875838831099,43.682725500000004,-79.43805479999999
3540,Oakwood Village,Domino's Pizza,Pizza Place,Pizza,0,0,43.687012,-79.435794,43.682725500000004,-79.43805479999999
3541,Oakwood Village,TTC Stop #2093,Bus Stop,Bus,0,0,43.684463043916004,-79.44546544970247,43.682725500000004,-79.43805479999999
3542,Oakwood Village,McDonald's,Fast Food Restaurant,Fast,0,0,43.6815869069909,-79.42678527446878,43.682725500000004,-79.43805479999999
3543,Oakwood Village,K & K,Grocery Store,Grocery,0,0,43.6894497552931,-79.43460190804107,43.682725500000004,-79.43805479999999
3544,Oakwood Village,Jugo Juice,Juice Bar,Juice,0,0,43.683015,-79.427568,43.682725500000004,-79.43805479999999
3545,Oakwood Village,World Class Bakers,Bakery,Bakery,0,0,43.68160556861528,-79.42576614093647,43.682725500000004,-79.43805479999999
3546,Oakwood Village,Section 220 - The Red Brigade,Soccer Stadium,Soccer,0,0,43.68639832350953,-79.42857338070692,43.682725500000004,-79.43805479999999
3547,Oakwood Village,York Academy of Martial Arts,Gym,Gym,0,0,43.68762147805076,-79.44647645763582,43.682725500000004,-79.43805479999999
3548,Oakwood Village,Humewood Park,Playground,Playground,0,0,43.68381549369613,-79.42579162536636,43.682725500000004,-79.43805479999999
3549,Old East York,East York Farmers' Market,Farmers Market,Farmers,0,0,43.69048245471865,-79.3285094702114,43.6913391,-79.3278212
3550,Old East York,Knuckle Sandwich,Sandwich Place,Sandwich,0,0,43.696193,-79.328621,43.6913391,-79.3278212
3551,Old East York,Mon K Patisserie,Bakery,Bakery,0,0,43.696948598297894,-79.32934289912775,43.6913391,-79.3278212
3552,Old East York,The Wren,American Restaurant,Restaurant,1,0,43.6824674097841,-79.32807925839526,43.6913391,-79.3278212
3553,Old East York,Rendez-Vous Restaurant Bar & Cafe,Ethiopian Restaurant,Restaurant,1,0,43.68257026831632,-79.32754382523993,43.6913391,-79.3278212
3554,Old East York,Little Coxwell Restaurant,Thai Restaurant,Restaurant,1,0,43.69618013437164,-79.32895810683836,43.6913391,-79.3278212
3555,Old East York,Starbucks,Coffee Shop,Coffee,0,0,43.68244572641862,-79.32723157718982,43.6913391,-79.3278212
3556,Old East York,Patisserie La Cigogne,Dessert Shop,Dessert,0,0,43.68251423565178,-79.3270197375558,43.6913391,-79.3278212
3557,Old East York,Last Drop Cafe,Coffee Shop,Coffee,0,0,43.688829532311495,-79.32600210968185,43.6913391,-79.3278212
3558,Old East York,LCBO,Liquor Store,Liquor,0,0,43.696727727141244,-79.32887501443471,43.6913391,-79.3278212
3559,Old East York,Sugar Moon Salon,Cosmetics Shop,Cosmetics,0,0,43.68299142384825,-79.3253279699731,43.6913391,-79.3278212
3560,Old East York,Danforth Bowl,Bowling Alley,Bowling,0,0,43.68334594114471,-79.32408028593562,43.6913391,-79.3278212
3561,Old East York,Lickadee Split,Ice Cream Shop,Ice,0,0,43.696096,-79.32872089769886,43.6913391,-79.3278212
3562,Old East York,Sauce,Bar,Bar,0,0,43.682442435191675,-79.32817098692705,43.6913391,-79.3278212
3563,Old East York,Gerrard Spaghetti & Pizza House,Pizza Place,Pizza,0,0,43.68315430714454,-79.32472274382036,43.6913391,-79.3278212
3564,Old East York,Subway,Sandwich Place,Sandwich,0,0,43.689829828066216,-79.32602271939503,43.6913391,-79.3278212
3565,Old East York,Starbucks,Coffee Shop,Coffee,0,0,43.695984596479434,-79.32899075708019,43.6913391,-79.3278212
3566,Old East York,Pizza Hut,Pizza Place,Pizza,0,0,43.696383,-79.328778,43.6913391,-79.3278212
3567,Old East York,Retro Burger,Burger Joint,Burger,0,0,43.68388108900522,-79.32148429143008,43.6913391,-79.3278212
3568,Old East York,Remarks Bar & Grill,Pub,Pub,0,0,43.69672636882905,-79.32921883994901,43.6913391,-79.3278212
3569,Old East York,Sunset Grill,Breakfast Spot,Breakfast,0,0,43.68363044666721,-79.32321153587844,43.6913391,-79.3278212
3570,Old East York,Sarah's Cafe and Bar,Café,Café,0,0,43.68275163058117,-79.32720775208479,43.6913391,-79.3278212
3571,Old East York,Subway,Sandwich Place,Sandwich,0,0,43.6834087584948,-79.32368375839103,43.6913391,-79.3278212
3572,Old East York,Casablanca Cafe,Café,Café,0,0,43.682484527473996,-79.32766911506754,43.6913391,-79.3278212
3573,Old East York,Cosburn Park Lawn Bowling Club,Athletics & Sports,Athletics,0,0,43.69283275447971,-79.33017253875732,43.6913391,-79.3278212
3574,Old East York,The Beer Store,Beer Store,Beer,0,0,43.6937312,-79.3167591,43.6913391,-79.3278212
3575,Old East York,El Sol Mexican Gallery Restaurant,Mexican Restaurant,Restaurant,1,0,43.68280647380088,-79.3264150533403,43.6913391,-79.3278212
3576,Old East York,Les Anthony Parkette,Park,Park,0,0,43.691387,-79.32294,43.6913391,-79.3278212
3577,Old East York,Dieppe Park,Park,Park,0,0,43.692206959700314,-79.33607384580417,43.6913391,-79.3278212
3578,Old East York,TD Canada Trust,Bank,Bank,0,0,43.6841168,-79.3211826,43.6913391,-79.3278212
3579,Old East York,Shoppers Drug Mart,Pharmacy,Pharmacy,0,0,43.68380077126636,-79.32222483177279,43.6913391,-79.3278212
3580,Old East York,Thai Fusion,Thai Restaurant,Restaurant,1,0,43.69613576302871,-79.32874053660504,43.6913391,-79.3278212
3581,Old East York,TTC Bus #70 O'Connor,Bus Line,Bus,0,0,43.697508474064534,-79.32619877473464,43.6913391,-79.3278212
3582,Old East York,Mr. Sub,Restaurant,Restaurant,0,0,43.69751474845486,-79.3295547659923,43.6913391,-79.3278212
3583,Old East York,TKO's Sports Pub,Bar,Bar,0,0,43.68359202350455,-79.32321668866439,43.6913391,-79.3278212
3584,Old East York,The Bus Terminal Diner,Breakfast Spot,Breakfast,0,0,43.683646,-79.322808,43.6913391,-79.3278212
3585,Old East York,Coffee Time,Coffee Shop,Coffee,0,0,43.68312267142478,-79.32413010347399,43.6913391,-79.3278212
3586,Old East York,New Star Video,Video Store,Video,0,0,43.692565,-79.315937,43.6913391,-79.3278212
3587,Old East York,Luxy Nails,Spa,Spa,0,0,43.69285615840882,-79.3158494567113,43.6913391,-79.3278212
3588,Old East York,Greenwood Subway Station,Metro Station,Metro,0,0,43.68272578968274,-79.33032006025313,43.6913391,-79.3278212
3589,Palmerston-Little Italy,Bar Raval,Tapas Restaurant,Restaurant,1,0,43.65590380020168,-79.41012528837247,43.6558789,-79.41007590000001
3590,Palmerston-Little Italy,Snakes & Lattes,Café,Café,0,0,43.65609293764607,-79.40913788978382,43.6558789,-79.41007590000001
3591,Palmerston-Little Italy,LoPan,Bar,Bar,0,0,43.65588525732186,-79.40990485291789,43.6558789,-79.41007590000001
3592,Palmerston-Little Italy,La Carnita,Taco Place,Taco,0,0,43.65591551086448,-79.40985687766016,43.6558789,-79.41007590000001
3593,Palmerston-Little Italy,Woodlot Restaurant & Bakery,New American Restaurant,New,0,0,43.655765,-79.409929,43.6558789,-79.41007590000001
3594,Palmerston-Little Italy,Sneaky Dee's,Bar,Bar,0,0,43.65633802593692,-79.40735578536987,43.6558789,-79.41007590000001
3595,Palmerston-Little Italy,Isshin Ramen 一心,Ramen Restaurant,Restaurant,1,0,43.65651655724417,-79.40694540739058,43.6558789,-79.41007590000001
3596,Palmerston-Little Italy,Manic Coffee,Café,Café,0,0,43.656684355245964,-79.40703202630826,43.6558789,-79.41007590000001
3597,Palmerston-Little Italy,Toronto Temperance Society,Speakeasy,Speakeasy,0,0,43.655294435314424,-79.41310602717921,43.6558789,-79.41007590000001
3598,Palmerston-Little Italy,Pinky's Ca Phe,Asian Restaurant,Restaurant,1,0,43.65553023379977,-79.4138787532894,43.6558789,-79.41007590000001
3599,Palmerston-Little Italy,Soundscapes,Record Shop,Record,0,0,43.65542589141451,-79.41286084467434,43.6558789,-79.41007590000001
3600,Palmerston-Little Italy,The Walton,Café,Café,0,0,43.65504502639942,-79.41436332102766,43.6558789,-79.41007590000001
3601,Palmerston-Little Italy,Voodoo Child,Café,Café,0,0,43.65695821626081,-79.40546029795985,43.6558789,-79.41007590000001
3602,Palmerston-Little Italy,DaiLo,Asian Restaurant,Restaurant,1,0,43.65593123308572,-79.40992383039809,43.6558789,-79.41007590000001
3603,Palmerston-Little Italy,Bitondo's Pizzeria,Pizza Place,Pizza,0,0,43.65412232531003,-79.41343417925037,43.6558789,-79.41007590000001
3604,Palmerston-Little Italy,Sheherzade,Persian Restaurant,Restaurant,1,0,43.656658800835054,-79.40696895427777,43.6558789,-79.41007590000001
3605,Palmerston-Little Italy,Kalendar Restaurant & Bistro,French Restaurant,Restaurant,1,0,43.655672380709845,-79.41156052685736,43.6558789,-79.41007590000001
3606,Palmerston-Little Italy,Sheba Ethiopian,Ethiopian Restaurant,Restaurant,1,0,43.656685815602685,-79.40682692461255,43.6558789,-79.41007590000001
3607,Palmerston-Little Italy,California Sandwiches,Sandwich Place,Sandwich,0,0,43.652664137129136,-79.41235165228667,43.6558789,-79.41007590000001
3608,Palmerston-Little Italy,Utopia Cafe & Grill,American Restaurant,Restaurant,1,0,43.655365385751324,-79.41355681869587,43.6558789,-79.41007590000001
3609,Palmerston-Little Italy,The Royal Cinema,Indie Movie Theater,Indie,0,0,43.65515670027338,-79.41443992776176,43.6558789,-79.41007590000001
3610,Palmerston-Little Italy,Aunties & Uncles,Breakfast Spot,Breakfast,0,0,43.657002319344706,-79.40664730258456,43.6558789,-79.41007590000001
3611,Palmerston-Little Italy,P.G. Clucks Fried Chicken,Fried Chicken Joint,Fried,0,0,43.65511708794329,-79.41448650709874,43.6558789,-79.41007590000001
3612,Palmerston-Little Italy,Porchetta & Co.,Sandwich Place,Sandwich,0,0,43.651576,-79.40895,43.6558789,-79.41007590000001
3613,Palmerston-Little Italy,The Orbit Room,Rock Club,Rock,0,0,43.65543696942909,-79.41323857170764,43.6558789,-79.41007590000001
3614,Palmerston-Little Italy,Campagnolo,Italian Restaurant,Restaurant,1,0,43.651599912939076,-79.40959851567801,43.6558789,-79.41007590000001
3615,Palmerston-Little Italy,The Cloak and Dagger,Pub,Pub,0,0,43.65693093368426,-79.40566290389248,43.6558789,-79.41007590000001
3616,Palmerston-Little Italy,The Hideout,Bar,Bar,0,0,43.65637,-79.40714,43.6558789,-79.41007590000001
3617,Palmerston-Little Italy,The Planet Traveler,Hostel,Hostel,0,0,43.657202,-79.403568,43.6558789,-79.41007590000001
3618,Palmerston-Little Italy,#Hashtag Gallery,Art Gallery,Art,0,0,43.65183024518982,-79.40810273899646,43.6558789,-79.41007590000001
3619,Palmerston-Little Italy,Structube,Furniture / Home Store,Furniture,0,0,43.65587167052269,-79.41056212496207,43.6558789,-79.41007590000001
3620,Palmerston-Little Italy,Birreria Volo,Beer Bar,Beer,0,0,43.65511444555124,-79.41456763116787,43.6558789,-79.41007590000001
3621,Palmerston-Little Italy,Northern Belle,Cocktail Bar,Cocktail,0,0,43.65090626786184,-79.41283996212603,43.6558789,-79.41007590000001
3622,Palmerston-Little Italy,Wild Indigo,Bar,Bar,0,0,43.65508966768918,-79.41431491692796,43.6558789,-79.41007590000001
3623,Palmerston-Little Italy,Tilt Arcade Bar,Arcade,Arcade,0,0,43.65172465111275,-79.40926551818848,43.6558789,-79.41007590000001
3624,Palmerston-Little Italy,The Big Chill,Ice Cream Shop,Ice,0,0,43.65557017598219,-79.41250281637815,43.6558789,-79.41007590000001
3625,Palmerston-Little Italy,Montauk,Bar,Bar,0,0,43.65208369287188,-79.4068975523757,43.6558789,-79.41007590000001
3626,Palmerston-Little Italy,Cocktail Bar,Cocktail Bar,Cocktail,0,0,43.650830283293615,-79.41325265742118,43.6558789,-79.41007590000001
3627,Palmerston-Little Italy,Patois Toronto,Restaurant,Restaurant,0,0,43.651900269201214,-79.40816897297664,43.6558789,-79.41007590000001
3628,Palmerston-Little Italy,Empire Espresso,Café,Café,0,0,43.6550720545034,-79.41664264294532,43.6558789,-79.41007590000001
3629,Palmerston-Little Italy,Hibiscus,Vegetarian / Vegan Restaurant,Vegetarian,0,0,43.655454254557085,-79.4024390910271,43.6558789,-79.41007590000001
3630,Palmerston-Little Italy,Ozzy's Burger,Burger Joint,Burger,0,0,43.65519064459841,-79.40261014020656,43.6558789,-79.41007590000001
3631,Palmerston-Little Italy,Café Pamenar,Café,Café,0,0,43.65667776586101,-79.402821713777,43.6558789,-79.41007590000001
3632,Palmerston-Little Italy,Rudy,Burger Joint,Burger,0,0,43.655041564316875,-79.41482718425685,43.6558789,-79.41007590000001
3633,Palmerston-Little Italy,El Trompo,Mexican Restaurant,Restaurant,1,0,43.6558316709016,-79.40256072891863,43.6558789,-79.41007590000001
3634,Palmerston-Little Italy,Otto's Berlin Döner,Doner Restaurant,Restaurant,1,0,43.65638733696026,-79.40278822246442,43.6558789,-79.41007590000001
3635,Palmerston-Little Italy,Archive,Wine Bar,Wine,0,0,43.65093807079375,-79.41251401160906,43.6558789,-79.41007590000001
3636,Palmerston-Little Italy,She Said Boom!,Record Shop,Record,0,0,43.657137075879916,-79.40472596142499,43.6558789,-79.41007590000001
3637,Palmerston-Little Italy,FILM CAFE,Comfort Food Restaurant,Comfort,0,0,43.65510856565147,-79.40234241534543,43.6558789,-79.41007590000001
3638,Palmerston-Little Italy,YamChops,Vegetarian / Vegan Restaurant,Vegetarian,0,0,43.65519423107115,-79.41809919894195,43.6558789,-79.41007590000001
3639,Palmerston-Little Italy,Kid Icarus,Arts & Crafts Store,Arts,0,0,43.653933260442265,-79.40171859012935,43.6558789,-79.41007590000001
3640,Palmerston-Little Italy,June Records,Music Store,Music,0,0,43.655082557594675,-79.41653270996501,43.6558789,-79.41007590000001
3641,Palmerston-Little Italy,Dolce Gelato,Dessert Shop,Dessert,0,0,43.655129,-79.417345,43.6558789,-79.41007590000001
